Service Type,Service Name,Cost Centre Code,Cost Centre Code Desc,Cost type,Subjective Code Desc,Year/Month,Actual / Forecast,Unit type,Units,Total cost,Per unit cost,Assignment number,Specialty (standardised),Site / Location,Directorate / Division,Staff group,Pay type,WTE equivalent,Cost per hour
,"Babies, children and young people",258036,CHILD HEALTH MEDICAL,Pay,Medical,2025-10,,WTE,-47.81,"-£450,160.78",,,Paediatrics,,"Family, Diagnostics and Community",Medical Staff,Substantive,-47.81,
,"Babies, children and young people",258036,CHILD HEALTH MEDICAL,Pay,Medical,2025-10,,WTE,-0.50,"-£13,041.47",,,Paediatrics,,"Family, Diagnostics and Community",Medical Staff,Bank,-0.50,
,"Babies, children and young people",258036,CHILD HEALTH MEDICAL,Pay,Nursing,2025-10,,WTE,-2.00,"-£15,370.26",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.00,
,"Babies, children and young people",258036,CHILD HEALTH MEDICAL,Pay,Medical,2025-10,,WTE,-0.42,"-£4,658.33",,,Paediatrics,,"Family, Diagnostics and Community",Medical Staff,Agency,-0.42,
,"Babies, children and young people",258042,Paediatric CNS,Pay,Nursing,2025-10,,WTE,-10.89,"-£60,375.44",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-10.89,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2025-10,,WTE,-3.62,"-£54,803.42",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-3.62,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2025-10,,WTE,-0.18,"-£2,877.87",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Bank,-0.18,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Nursing,2025-10,,WTE,-1.00,"-£5,594.71",,,Neurology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-1.00,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2025-10,,WTE,-0.05,"-£1,084.62",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Agency,-0.05,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-10,,WTE,-4.25,"-£52,977.74",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-4.25,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-10,,WTE,-0.04,-£948.42,,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,-0.04,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2025-10,,WTE,-1.00,"-£3,352.02",,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.00,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-10,,WTE,-3.16,"-£43,302.54",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Agency,-3.16,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2025-10,,WTE,-2.53,"-£13,980.83",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.53,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2025-10,,WTE,-0.37,"-£1,827.73",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.37,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2025-10,,WTE,-15.03,"-£40,503.19",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-15.03,
,Outpatients and Diagnostics,258408,SECRETARIAT,Pay,Admin & Clerical,2025-10,,WTE,-43.52,"-£221,363.50",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-43.52,
,Outpatients and Diagnostics,258409,MEDICAL RECORDS,Pay,Snr Managers,2025-10,,WTE,-1.00,"-£6,073.09",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Senior Managers,Substantive,-1.00,
,Outpatients and Diagnostics,258409,MEDICAL RECORDS,Pay,Admin & Clerical,2025-10,,WTE,-21.56,"-£59,367.85",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-21.56,
,Outpatients and Diagnostics,258410,RADIOLOGY ADMIN,Pay,Admin & Clerical,2025-10,,WTE,-24.40,"-£107,459.76",,,Radiology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-24.40,
,Community Services,258414,BREAST CARE NURSING,Pay,Nursing,2025-10,,WTE,-4.89,"-£28,243.90",,,Breast Unit,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-4.89,
,Community Services,258414,BREAST CARE NURSING,Pay,Admin & Clerical,2025-10,,WTE,-0.72,"-£2,395.94",,,Breast Unit,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.72,
,Community Services,258415,BREAST SURGERY,Pay,Medical,2025-10,,WTE,-5.55,"-£66,558.13",,,Breast Unit,,"Family, Diagnostics and Community",Medical Staff,Substantive,-5.55,
,Community Services,258415,BREAST SURGERY,Pay,Medical,2025-10,,WTE,-1.94,"-£32,303.13",,,Breast Unit,,"Family, Diagnostics and Community",Medical Staff,Agency,-1.94,
,Outpatients and Diagnostics,258416,AUDIOLOGY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-1.08,"-£11,655.35",,,Audiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-1.08,
,Outpatients and Diagnostics,258416,AUDIOLOGY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-0.12,"£1,138.54",,,Audiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.12,
,Outpatients and Diagnostics,258416,AUDIOLOGY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-10.96,"-£45,744.68",,,Audiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-10.96,
,Outpatients and Diagnostics,258416,AUDIOLOGY,Pay,Admin & Clerical,2025-10,,WTE,-0.76,"-£2,225.88",,,Audiology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.76,
,Outpatients and Diagnostics,258426,RADIOLOGY MANAGEMENT,Pay,Snr Managers,2025-10,,WTE,-0.90,"-£5,703.19",,,Radiology,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.90,
,Outpatients and Diagnostics,258426,RADIOLOGY MANAGEMENT,Pay,Medical,2025-10,,WTE,-20.16,"-£272,558.95",,,Radiology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-20.16,
,Outpatients and Diagnostics,258427,SONOGRAPHERS,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-15.82,"-£103,874.43",,,Radiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-15.82,
,Outpatients and Diagnostics,258428,PAH X-RAY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,0.00,"£14,642.64",,,Radiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,0.00,
,Outpatients and Diagnostics,258428,PAH X-RAY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-68.64,"-£314,113.83",,,Radiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-68.64,
,Outpatients and Diagnostics,258428,PAH X-RAY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-3.06,"-£21,019.99",,,Radiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-3.06,
,Outpatients and Diagnostics,258429,RADIOLOGY NURSING,Pay,Nursing,2025-10,,WTE,-9.40,"-£41,912.44",,,Radiology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-9.40,
,Outpatients and Diagnostics,258429,RADIOLOGY NURSING,Pay,Nursing,2025-10,,WTE,-0.36,"-£3,279.61",,,Radiology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-0.36,
,Outpatients and Diagnostics,258429,RADIOLOGY NURSING,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,0.00,"-£25,650.13",,,Radiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,0.00,
,Outpatients and Diagnostics,258429,RADIOLOGY NURSING,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-1.00,"-£4,558.93",,,Radiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Outpatients and Diagnostics,258429,RADIOLOGY NURSING,Pay,Admin & Clerical,2025-10,,WTE,-0.80,"-£2,346.33",,,Radiology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.80,
,Outpatients and Diagnostics,258432,RADIOLOGY ADDITIONAL SESSIONS,Pay,Medical,2025-10,,WTE,0.00,"-£6,012.60",,,Radiology,,"Family, Diagnostics and Community",Medical Staff,Substantive,0.00,
,Outpatients and Diagnostics,258432,RADIOLOGY ADDITIONAL SESSIONS,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,0.00,"-£23,070.69",,,Radiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,0.00,
,Outpatients and Diagnostics,258433,PACS,Pay,Admin & Clerical,2025-10,,WTE,-1.00,"-£3,728.43",,,Radiology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.00,
,Outpatients and Diagnostics,258433,PACS,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-1.00,"-£6,652.23",,,Radiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Community Services,258435,MAMMOGRAPHY,Pay,Snr Managers,2025-10,,WTE,-1.00,"-£5,425.54",,,Breast Unit,,"Family, Diagnostics and Community",Senior Managers,Substantive,-1.00,
,Community Services,258435,MAMMOGRAPHY,Pay,Medical,2025-10,,WTE,-1.20,"-£19,009.11",,,Breast Unit,,"Family, Diagnostics and Community",Medical Staff,Substantive,-1.20,
,Community Services,258435,MAMMOGRAPHY,Pay,Nursing,2025-10,,WTE,0.00,-£464.68,,,Breast Unit,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,0.00,
,Community Services,258435,MAMMOGRAPHY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-9.23,"-£51,704.49",,,Breast Unit,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-9.23,
,Community Services,258435,MAMMOGRAPHY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,0.00,-£296.30,,,Breast Unit,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,0.00,
,Community Services,258435,MAMMOGRAPHY,Pay,Admin & Clerical,2025-10,,WTE,-6.14,"-£18,837.66",,,Breast Unit,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-6.14,
,Outpatients and Diagnostics,258438,MEDICAL ILLUSTRATION,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-1.52,"-£8,130.06",,,Radiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-1.52,
,Outpatients and Diagnostics,258439,PATHOLOGY MANAGEMENT PATH MGT,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-1.90,"-£13,291.60",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-1.90,
,Outpatients and Diagnostics,258439,PATHOLOGY MANAGEMENT PATH MGT,Pay,Admin & Clerical,2025-10,,WTE,-1.00,"-£3,452.43",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.00,
,Outpatients and Diagnostics,258440,MICROBIOLOGY,Pay,Medical,2025-10,,WTE,-3.00,"-£53,747.97",,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-3.00,
,Outpatients and Diagnostics,258440,MICROBIOLOGY,Pay,Medical,2025-10,,WTE,0.00,-£479.54,,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Bank,0.00,
,Outpatients and Diagnostics,258440,MICROBIOLOGY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,0.00,£774.90,,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,0.00,
,Cancer,258441,ANTICOAG MONITORING SERVICE,Pay,Nursing,2025-10,,WTE,-5.15,"-£25,945.07",,,Cancer,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-5.15,
,Cancer,258441,ANTICOAG MONITORING SERVICE,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-10.73,"-£46,390.04",,,Cancer,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-10.73,
,Cancer,258441,ANTICOAG MONITORING SERVICE,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-0.29,"-£1,956.69",,,Cancer,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Agency,-0.29,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Medical,2025-10,,WTE,-21.16,"-£190,975.83",,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-21.16,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Medical,2025-10,,WTE,0.00,"-£1,082.46",,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Bank,0.00,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Admin & Clerical,2025-10,,WTE,-4.78,"-£14,853.64",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-4.78,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-4.80,"-£23,284.64",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-4.80,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,Admin & Clerical,2025-10,,WTE,-2.00,"-£6,545.92",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-2.00,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,Snr Managers,2025-10,,WTE,-0.80,"-£4,144.71",,,Pathology,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.80,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,Admin & Clerical,2025-10,,WTE,-1.00,"-£5,329.15",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.00,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,Admin & Clerical,2025-10,,WTE,0.00,£223.17,,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,0.00,
,Outpatients and Diagnostics,258447,BIOCHEMISTRY,Pay,Medical,2025-10,,WTE,-1.00,"-£18,897.37",,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-1.00,
,Outpatients and Diagnostics,258447,BIOCHEMISTRY,Pay,Medical,2025-10,,WTE,-0.26,"-£6,872.56",,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Bank,-0.26,
,Outpatients and Diagnostics,258447,BIOCHEMISTRY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,0.00,£0.01,,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,0.00,
,Outpatients and Diagnostics,258447,BIOCHEMISTRY,Pay,Medical,2025-10,,WTE,0.00,"£3,039.48",,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Agency,0.00,
,Outpatients and Diagnostics,258447,BIOCHEMISTRY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,0.00,"£8,579.20",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,0.00,
,Outpatients and Diagnostics,258451,OUTPATIENT APPOINTMENT DEPARTM,Pay,Admin & Clerical,2025-10,,WTE,-25.99,"-£112,801.19",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-25.99,
,Outpatients and Diagnostics,258451,OUTPATIENT APPOINTMENT DEPARTM,Pay,Admin & Clerical,2025-10,,WTE,0.00,-£625.78,,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,0.00,
,Outpatients and Diagnostics,258453,OUTPATIENT SERVICES,Pay,Nursing,2025-10,,WTE,-26.97,"-£104,035.36",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-26.97,
,Outpatients and Diagnostics,258453,OUTPATIENT SERVICES,Pay,Nursing,2025-10,,WTE,-0.29,"-£2,263.89",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-0.29,
,Outpatients and Diagnostics,258453,OUTPATIENT SERVICES,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-1.41,"-£5,553.06",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-1.41,
,Outpatients and Diagnostics,258453,OUTPATIENT SERVICES,Pay,Admin & Clerical,2025-10,,WTE,-0.80,"-£2,426.65",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.80,
,Outpatients and Diagnostics,258453,OUTPATIENT SERVICES,Pay,Ancillary,2025-10,,WTE,0.00,-£15.85,,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community","HCA, Other Support & Ancillary Staff",Substantive,0.00,
,Outpatients and Diagnostics,258455,PAH PHARMACY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-5.96,"-£19,322.80",,,Pharmacy,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-5.96,
,Outpatients and Diagnostics,258455,PAH PHARMACY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-95.41,"-£475,970.63",,,Pharmacy,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-95.41,
,Outpatients and Diagnostics,258455,PAH PHARMACY,Pay,Admin & Clerical,2025-10,,WTE,-0.60,"-£2,003.20",,,Pharmacy,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.60,
,Outpatients and Diagnostics,258455,PAH PHARMACY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,0.00,"£1,335.90",,,Pharmacy,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,0.00,
,Outpatients and Diagnostics,258458,EPMA TEAM,Pay,Nursing,2025-10,,WTE,-1.80,"-£11,585.69",,,Pharmacy,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-1.80,
,Outpatients and Diagnostics,258458,EPMA TEAM,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-5.40,"-£37,698.96",,,Pharmacy,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-5.40,
,"Family, Diagnostics and Community Management",258459,CCCS MANAGEMENT TEAM,Pay,Snr Managers,2025-10,,WTE,-7.00,"-£60,336.45",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Senior Managers,Substantive,-7.00,
,"Family, Diagnostics and Community Management",258459,CCCS MANAGEMENT TEAM,Pay,Medical,2025-10,,WTE,-0.80,"-£10,453.42",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Medical Staff,Substantive,-0.80,
,"Family, Diagnostics and Community Management",258459,CCCS MANAGEMENT TEAM,Pay,Nursing,2025-10,,WTE,-5.20,"-£32,735.03",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-5.20,
,"Family, Diagnostics and Community Management",258459,CCCS MANAGEMENT TEAM,Pay,Admin & Clerical,2025-10,,WTE,-6.80,"-£28,712.13",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-6.80,
,"Family, Diagnostics and Community Management",258459,CCCS MANAGEMENT TEAM,Pay,Admin & Clerical,2025-10,,WTE,-0.11,"-£1,512.30",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.11,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-0.85,"-£2,693.50",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-0.85,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-20.97,"-£86,316.28",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-20.97,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-1.40,"-£7,288.26",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-1.40,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,Admin & Clerical,2025-10,,WTE,-0.80,"-£2,669.10",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.80,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-40.77,"-£183,479.73",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-40.77,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-1.16,-£941.25,,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-1.16,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Admin & Clerical,2025-10,,WTE,-1.21,"-£3,245.82",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.21,
