,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Service Type,Service Name,Cost Centre Code,Cost Centre Code Desc,Cost type,Subjective Code Desc,Year/Month,Actual / Forecast,Unit type,Units,Total cost,Per unit cost,Assignment number,Specialty (standardised),Site / Location,Directorate / Division,Staff group,Pay type,WTE equivalent,Cost per hour
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,Admin & Clerical,2023-12,,WTE,-1.00,"-£2,715.81",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Substantive,-1.00,
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,Admin & Clerical,2024-01,,WTE,-1.00,"-£2,715.81",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Substantive,-1.00,
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,Admin & Clerical,2024-02,,WTE,-1.00,"-£3,123.41",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Substantive,-1.00,
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,Admin & Clerical,2024-03,,WTE,-1.00,"-£2,990.50",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Substantive,-1.00,
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,Nursing,2023-11,,WTE,-2.00,"-£13,813.56",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-2.00,
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,Nursing,2023-12,,WTE,-3.00,"-£13,813.56",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-3.00,
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,Nursing,2024-01,,WTE,-2.00,"-£13,813.56",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-2.00,
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,Nursing,2024-02,,WTE,-1.77,"-£8,074.61",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-1.77,
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,Nursing,2024-03,,WTE,-2.00,"-£9,151.05",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-2.00,
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,"Scientific, Therapeutic & Tech",2023-11,,WTE,-1.00,"-£5,552.72",,,Chief Nurse,,Corporate Services,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,"Scientific, Therapeutic & Tech",2023-12,,WTE,-1.47,"-£7,389.67",,,Chief Nurse,,Corporate Services,"Scientific, Therapeutic & Technical Staff",Substantive,-1.47,
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-1.40,"-£7,190.50",,,Chief Nurse,,Corporate Services,"Scientific, Therapeutic & Technical Staff",Substantive,-1.40,
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-1.40,"-£7,722.25",,,Chief Nurse,,Corporate Services,"Scientific, Therapeutic & Technical Staff",Substantive,-1.40,
,Chief Nurse,258754,NON-MEDICAL EDUCATION,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-1.94,"-£11,378.77",,,Chief Nurse,,Corporate Services,"Scientific, Therapeutic & Technical Staff",Substantive,-1.94,
,Chief Nurse,258755,ENHANCED CARE TEAM,Pay,Nursing,2023-11,,WTE,-7.22,"-£20,446.60",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-7.22,
,Chief Nurse,258755,ENHANCED CARE TEAM,Pay,Nursing,2023-12,,WTE,-7.28,"-£21,559.18",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-7.28,
,Chief Nurse,258755,ENHANCED CARE TEAM,Pay,Nursing,2024-01,,WTE,-8.14,"-£26,955.34",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-8.14,
,Chief Nurse,258755,ENHANCED CARE TEAM,Pay,Nursing,2024-02,,WTE,-9.14,"-£29,652.11",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-9.14,
,Chief Nurse,258755,ENHANCED CARE TEAM,Pay,Nursing,2024-03,,WTE,-10.18,"-£66,654.39",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-10.18,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Admin & Clerical,2023-11,,WTE,-1.84,"-£6,690.68",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.84,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Admin & Clerical,2023-12,,WTE,-1.84,"-£6,920.60",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.84,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Admin & Clerical,2024-01,,WTE,-0.18,"-£1,308.46",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-0.18,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Admin & Clerical,2024-01,,WTE,-1.84,"-£6,705.79",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.84,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Admin & Clerical,2024-02,,WTE,-0.14,"-£1,012.91",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-0.14,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Admin & Clerical,2024-02,,WTE,-0.91,"-£3,141.80",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-0.91,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Admin & Clerical,2024-03,,WTE,-0.91,"-£3,126.44",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-0.91,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2023-11,,WTE,-1.14,"£15,641.42",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-1.14,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2023-11,,WTE,-9.85,"-£41,911.31",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-9.85,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2023-11,,WTE,-11.47,"-£71,301.31",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-11.47,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2023-12,,WTE,-1.92,"£7,081.20",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-1.92,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2023-12,,WTE,-15.69,"-£63,180.66",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-15.69,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2023-12,,WTE,-10.94,"-£68,757.82",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-10.94,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2024-01,,WTE,-2.04,"£1,012.38",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-2.04,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2024-01,,WTE,-14.42,"-£53,949.00",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-14.42,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2024-01,,WTE,-10.94,"-£64,484.14",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-10.94,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2024-02,,WTE,-2.78,"-£5,627.15",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-2.78,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2024-02,,WTE,-11.78,"-£48,357.18",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-11.78,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2024-02,,WTE,-11.77,"-£73,775.96",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-11.77,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2024-03,,WTE,-3.74,"-£9,782.43",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-3.74,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2024-03,,WTE,-12.10,"-£49,844.59",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-12.10,
,Integrated Emergency and Medical Pathways,258756,DUTY TEAM,Pay,Nursing,2024-03,,WTE,-13.21,"-£81,324.02",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-13.21,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Admin & Clerical,2023-11,,WTE,0.00,£0.06,,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Bank,0.00,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Admin & Clerical,2023-11,,WTE,-0.53,£0.00,,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-0.53,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Admin & Clerical,2023-12,,WTE,-0.40,"-£3,279.72",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Bank,-0.40,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Admin & Clerical,2023-12,,WTE,-1.01,"-£2,481.85",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-1.01,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Admin & Clerical,2024-01,,WTE,-0.35,"-£1,093.40",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Bank,-0.35,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Admin & Clerical,2024-01,,WTE,-0.53,£88.01,,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-0.53,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Admin & Clerical,2024-02,,WTE,0.00,£156.20,,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Bank,0.00,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Admin & Clerical,2024-02,,WTE,-0.53,"-£1,263.10",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-0.53,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Admin & Clerical,2024-03,,WTE,0.00,£0.29,,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Bank,0.00,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Admin & Clerical,2024-03,,WTE,-0.53,"-£1,263.10",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-0.53,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Snr Managers,2023-11,,WTE,-1.00,"-£6,236.03",,,Chief Op Off,,Corporate Services,Senior Managers,Substantive,-1.00,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Snr Managers,2023-12,,WTE,-1.00,"-£6,236.03",,,Chief Op Off,,Corporate Services,Senior Managers,Substantive,-1.00,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Snr Managers,2024-01,,WTE,-1.00,"-£6,236.03",,,Chief Op Off,,Corporate Services,Senior Managers,Substantive,-1.00,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Snr Managers,2024-02,,WTE,-1.00,"-£6,236.03",,,Chief Op Off,,Corporate Services,Senior Managers,Substantive,-1.00,
,Chief Op Off,258757,EMERGENCY PLANNING,Pay,Snr Managers,2024-03,,WTE,-1.00,"-£6,236.03",,,Chief Op Off,,Corporate Services,Senior Managers,Substantive,-1.00,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Admin & Clerical,2023-11,,WTE,-0.78,"-£4,875.64",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Bank,-0.78,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Admin & Clerical,2023-11,,WTE,-5.53,"-£23,942.24",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Substantive,-5.53,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Admin & Clerical,2023-12,,WTE,-1.27,"-£4,502.93",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Bank,-1.27,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Admin & Clerical,2023-12,,WTE,-5.78,"-£16,115.14",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Substantive,-5.78,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Admin & Clerical,2024-01,,WTE,-1.37,"-£4,656.97",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Bank,-1.37,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Admin & Clerical,2024-01,,WTE,-5.47,"-£28,291.63",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Substantive,-5.47,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Admin & Clerical,2024-02,,WTE,-0.84,"-£3,445.61",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Bank,-0.84,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Admin & Clerical,2024-02,,WTE,-5.47,"-£19,299.60",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Substantive,-5.47,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Admin & Clerical,2024-03,,WTE,-0.84,"-£3,078.01",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Bank,-0.84,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Admin & Clerical,2024-03,,WTE,-6.37,"-£20,391.27",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Substantive,-6.37,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Snr Managers,2023-11,,WTE,-2.00,"-£21,283.78",,,Chief Nurse,,Corporate Services,Senior Managers,Substantive,-2.00,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Snr Managers,2023-12,,WTE,-2.87,"-£19,704.09",,,Chief Nurse,,Corporate Services,Senior Managers,Substantive,-2.87,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Snr Managers,2024-01,,WTE,-0.26,"-£13,601.13",,,Chief Nurse,,Corporate Services,Senior Managers,Substantive,-0.26,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Snr Managers,2024-02,,WTE,-2.00,"-£8,593.94",,,Chief Nurse,,Corporate Services,Senior Managers,Substantive,-2.00,
,Chief Nurse,258758,PATIENT EXPERIENCE TEAM,Pay,Snr Managers,2024-03,,WTE,-2.00,"-£13,800.43",,,Chief Nurse,,Corporate Services,Senior Managers,Substantive,-2.00,
,Chief Nurse,258760,INTERNATIONAL NURSE RECRUITMNT,Pay,Nursing,2023-11,,WTE,-1.00,"-£5,440.92",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-1.00,
,Chief Nurse,258760,INTERNATIONAL NURSE RECRUITMNT,Pay,Nursing,2023-12,,WTE,-1.00,"-£4,782.57",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-1.00,
,Chief Nurse,258760,INTERNATIONAL NURSE RECRUITMNT,Pay,Nursing,2024-01,,WTE,-1.00,"-£212,412.56",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-1.00,
,Chief Nurse,258760,INTERNATIONAL NURSE RECRUITMNT,Pay,Nursing,2024-02,,WTE,-1.00,"-£1,882.57",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-1.00,
,Chief Nurse,258760,INTERNATIONAL NURSE RECRUITMNT,Pay,Nursing,2024-03,,WTE,-1.00,"-£4,782.57",,,Chief Nurse,,Corporate Services,Nursing & Midwifery Staff,Substantive,-1.00,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Admin & Clerical,2023-11,,WTE,-0.13,-£699.84,,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Bank,-0.13,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Admin & Clerical,2023-11,,WTE,-7.00,"-£25,909.38",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-7.00,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Admin & Clerical,2023-12,,WTE,-0.18,-£791.74,,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Bank,-0.18,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Admin & Clerical,2023-12,,WTE,-5.95,"-£23,024.01",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-5.95,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Admin & Clerical,2024-01,,WTE,-0.12,-£595.02,,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Bank,-0.12,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Admin & Clerical,2024-01,,WTE,-5.98,"-£27,080.54",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-5.98,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Admin & Clerical,2024-02,,WTE,-0.24,"-£1,323.30",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Bank,-0.24,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Admin & Clerical,2024-02,,WTE,-4.00,"-£15,705.01",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-4.00,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Admin & Clerical,2024-03,,WTE,-0.26,"-£1,290.48",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Bank,-0.26,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Admin & Clerical,2024-03,,WTE,-2.97,"-£11,826.18",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-2.97,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Medical,2023-11,,WTE,-1.94,"-£27,232.14",,,Chief Op Off,,Corporate Services,Medical Staff,Substantive,-1.94,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Medical,2023-12,,WTE,-4.00,"-£117,658.99",,,Chief Op Off,,Corporate Services,Medical Staff,Substantive,-4.00,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Medical,2024-01,,WTE,-4.16,"£50,909.73",,,Chief Op Off,,Corporate Services,Medical Staff,Substantive,-4.16,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Medical,2024-02,,WTE,-4.16,"-£54,784.56",,,Chief Op Off,,Corporate Services,Medical Staff,Substantive,-4.16,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Medical,2024-03,,WTE,-4.16,"-£35,157.41",,,Chief Op Off,,Corporate Services,Medical Staff,Substantive,-4.16,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Nursing,2023-11,,WTE,-3.00,"-£14,594.10",,,Chief Op Off,,Corporate Services,Nursing & Midwifery Staff,Substantive,-3.00,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Nursing,2023-12,,WTE,-3.00,"-£14,588.48",,,Chief Op Off,,Corporate Services,Nursing & Midwifery Staff,Substantive,-3.00,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Nursing,2024-01,,WTE,-1.00,"-£4,782.57",,,Chief Op Off,,Corporate Services,Nursing & Midwifery Staff,Substantive,-1.00,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Nursing,2024-02,,WTE,-3.00,"-£14,588.48",,,Chief Op Off,,Corporate Services,Nursing & Midwifery Staff,Substantive,-3.00,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,Nursing,2024-03,,WTE,-3.90,"-£19,115.57",,,Chief Op Off,,Corporate Services,Nursing & Midwifery Staff,Substantive,-3.90,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,"Scientific, Therapeutic & Tech",2023-11,,WTE,-1.00,"-£3,864.87",,,Chief Op Off,,Corporate Services,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,"Scientific, Therapeutic & Tech",2023-12,,WTE,-1.00,"-£3,864.87",,,Chief Op Off,,Corporate Services,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-1.00,"-£3,864.87",,,Chief Op Off,,Corporate Services,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-1.00,"-£3,864.87",,,Chief Op Off,,Corporate Services,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Chief Op Off,258761,CANCER TRANSFORMATION PROJECTS,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-0.48,"-£1,816.11",,,Chief Op Off,,Corporate Services,"Scientific, Therapeutic & Technical Staff",Substantive,-0.48,
,Chief Op Off,258762,CORPORATE CANCER TEAM,Pay,Admin & Clerical,2023-11,,WTE,-21.14,"-£55,886.14",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-21.14,
,Chief Op Off,258762,CORPORATE CANCER TEAM,Pay,Admin & Clerical,2023-12,,WTE,-0.10,-£926.78,,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Bank,-0.10,
,Chief Op Off,258762,CORPORATE CANCER TEAM,Pay,Admin & Clerical,2023-12,,WTE,-21.91,"-£60,873.36",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-21.91,
,Chief Op Off,258762,CORPORATE CANCER TEAM,Pay,Admin & Clerical,2024-01,,WTE,-19.91,"-£55,451.93",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-19.91,
,Chief Op Off,258762,CORPORATE CANCER TEAM,Pay,Admin & Clerical,2024-02,,WTE,0.00,-£606.96,,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Bank,0.00,
,Chief Op Off,258762,CORPORATE CANCER TEAM,Pay,Admin & Clerical,2024-02,,WTE,-21.91,"-£62,685.81",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-21.91,
,Chief Op Off,258762,CORPORATE CANCER TEAM,Pay,Admin & Clerical,2024-03,,WTE,-22.06,"-£64,578.69",,,Chief Op Off,,Corporate Services,Admin & Clerical Staff,Substantive,-22.06,
